code_pays,annee,genre,age_valeur,broad_sector,sector21,population,tranche_age
CIV,2023,male,34,Services,Human health and social work activities,3148.0,25-35
CIV,2023,male,35,Services,Human health and social work activities,3039.0,25-35
CIV,2024,male,25,Services,Human health and social work activities,4901.0,25-35
CIV,2024,male,26,Services,Human health and social work activities,4689.0,25-35
CIV,2024,male,27,Services,Human health and social work activities,4489.0,25-35
CIV,2024,male,28,Services,Human health and social work activities,4307.0,25-35
CIV,2024,male,29,Services,Human health and social work activities,4141.0,25-35
CIV,2024,male,30,Services,Human health and social work activities,3978.0,25-35
CIV,2024,male,31,Services,Human health and social work activities,3822.0,25-35
CIV,2024,male,32,Services,Human health and social work activities,3672.0,25-35
CIV,2024,male,33,Services,Human health and social work activities,3528.0,25-35
CIV,2024,male,34,Services,Human health and social work activities,3391.0,25-35
CIV,2024,male,35,Services,Human health and social work activities,3261.0,25-35
CIV,2025,male,25,Services,Human health and social work activities,5144.0,25-35
CIV,2025,male,26,Services,Human health and social work activities,4933.0,25-35
CIV,2025,male,27,Services,Human health and social work activities,4729.0,25-35
CIV,2025,male,28,Services,Human health and social work activities,4540.0,25-35
CIV,2025,male,29,Services,Human health and social work activities,4362.0,25-35
CIV,2025,male,30,Services,Human health and social work activities,4187.0,25-35
CIV,2025,male,31,Services,Human health and social work activities,4019.0,25-35
CIV,2025,male,32,Services,Human health and social work activities,3857.0,25-35
CIV,2025,male,33,Services,Human health and social work activities,3699.0,25-35
CIV,2025,male,34,Services,Human health and social work activities,3549.0,25-35
CIV,2025,male,35,Services,Human health and social work activities,3406.0,25-35
CIV,2015,male,25,Services,Information and communication,2091.0,25-35
CIV,2015,male,26,Services,Information and communication,1995.0,25-35
CIV,2015,male,27,Services,Information and communication,1907.0,25-35
CIV,2015,male,28,Services,Information and communication,1829.0,25-35
CIV,2015,male,29,Services,Information and communication,1760.0,25-35
CIV,2015,male,30,Services,Information and communication,1695.0,25-35
CIV,2015,male,31,Services,Information and communication,1633.0,25-35
CIV,2015,male,32,Services,Information and communication,1590.0,25-35
CIV,2015,male,33,Services,Information and communication,1571.0,25-35
CIV,2015,male,34,Services,Information and communication,1568.0,25-35
CIV,2015,male,35,Services,Information and communication,1566.0,25-35
CIV,2016,male,25,Services,Information and communication,2151.0,25-35
CIV,2016,male,26,Services,Information and communication,2052.0,25-35
CIV,2016,male,27,Services,Information and communication,1961.0,25-35
CIV,2016,male,28,Services,Information and communication,1879.0,25-35
CIV,2016,male,29,Services,Information and communication,1806.0,25-35
CIV,2016,male,30,Services,Information and communication,1737.0,25-35
CIV,2016,male,31,Services,Information and communication,1671.0,25-35
CIV,2016,male,32,Services,Information and communication,1623.0,25-35
CIV,2016,male,33,Services,Information and communication,1602.0,25-35
CIV,2016,male,34,Services,Information and communication,1597.0,25-35
CIV,2016,male,35,Services,Information and communication,1593.0,25-35
CIV,2017,male,25,Services,Information and communication,2406.0,25-35
CIV,2017,male,26,Services,Information and communication,2296.0,25-35
CIV,2017,male,27,Services,Information and communication,2194.0,25-35
CIV,2017,male,28,Services,Information and communication,2102.0,25-35
CIV,2017,male,29,Services,Information and communication,2018.0,25-35
CIV,2017,male,30,Services,Information and communication,1940.0,25-35
CIV,2017,male,31,Services,Information and communication,1863.0,25-35
CIV,2017,male,32,Services,Information and communication,1807.0,25-35
CIV,2017,male,33,Services,Information and communication,1780.0,25-35
CIV,2017,male,34,Services,Information and communication,1771.0,25-35
CIV,2017,male,35,Services,Information and communication,1763.0,25-35
CIV,2018,male,25,Services,Information and communication,2068.0,25-35
CIV,2018,male,26,Services,Information and communication,1976.0,25-35
CIV,2018,male,27,Services,Information and communication,1890.0,25-35
CIV,2018,male,28,Services,Information and communication,1810.0,25-35
CIV,2018,male,29,Services,Information and communication,1738.0,25-35
CIV,2018,male,30,Services,Information and communication,1669.0,25-35
CIV,2018,male,31,Services,Information and communication,1602.0,25-35
CIV,2018,male,32,Services,Information and communication,1552.0,25-35
CIV,2018,male,33,Services,Information and communication,1526.0,25-35
CIV,2018,male,34,Services,Information and communication,1514.0,25-35
CIV,2018,male,35,Services,Information and communication,1503.0,25-35
CIV,2019,male,25,Services,Information and communication,1792.0,25-35
CIV,2019,male,26,Services,Information and communication,1715.0,25-35
CIV,2019,male,27,Services,Information and communication,1642.0,25-35
CIV,2019,male,28,Services,Information and communication,1574.0,25-35
CIV,2019,male,29,Services,Information and communication,1511.0,25-35
CIV,2019,male,30,Services,Information and communication,1451.0,25-35
CIV,2019,male,31,Services,Information and communication,1392.0,25-35
CIV,2019,male,32,Services,Information and communication,1347.0,25-35
CIV,2019,male,33,Services,Information and communication,1321.0,25-35
CIV,2019,male,34,Services,Information and communication,1308.0,25-35
CIV,2019,male,35,Services,Information and communication,1296.0,25-35
CIV,2020,male,25,Services,Information and communication,2666.0,25-35
CIV,2020,male,26,Services,Information and communication,2558.0,25-35
CIV,2020,male,27,Services,Information and communication,2455.0,25-35
CIV,2020,male,28,Services,Information and communication,2355.0,25-35
CIV,2020,male,29,Services,Information and communication,2261.0,25-35
CIV,2020,male,30,Services,Information and communication,2171.0,25-35
CIV,2020,male,31,Services,Information and communication,2083.0,25-35
CIV,2020,male,32,Services,Information and communication,2014.0,25-35
CIV,2020,male,33,Services,Information and communication,1973.0,25-35
CIV,2020,male,34,Services,Information and communication,1950.0,25-35
CIV,2020,male,35,Services,Information and communication,1926.0,25-35
CIV,2021,male,25,Services,Information and communication,2612.0,25-35
CIV,2021,male,26,Services,Information and communication,2498.0,25-35
CIV,2021,male,27,Services,Information and communication,2391.0,25-35
CIV,2021,male,28,Services,Information and communication,2294.0,25-35
CIV,2021,male,29,Services,Information and communication,2205.0,25-35
CIV,2021,male,30,Services,Information and communication,2119.0,25-35
CIV,2021,male,31,Services,Information and communication,2036.0,25-35
CIV,2021,male,32,Services,Information and communication,1966.0,25-35
CIV,2021,male,33,Services,Information and communication,1912.0,25-35
CIV,2021,male,34,Services,Information and communication,1870.0,25-35
CIV,2021,male,35,Services,Information and communication,1829.0,25-35
CIV,2022,male,25,Services,Information and communication,2236.0,25-35
CIV,2022,male,26,Services,Information and communication,2136.0,25-35
CIV,2022,male,27,Services,Information and communication,2043.0,25-35
CIV,2022,male,28,Services,Information and communication,1959.0,25-35
CIV,2022,male,29,Services,Information and communication,1884.0,25-35
CIV,2022,male,30,Services,Information and communication,1811.0,25-35
CIV,2022,male,31,Services,Information and communication,1742.0,25-35
CIV,2022,male,32,Services,Information and communication,1679.0,25-35
CIV,2022,male,33,Services,Information and communication,1624.0,25-35
CIV,2022,male,34,Services,Information and communication,1575.0,25-35
CIV,2022,male,35,Services,Information and communication,1529.0,25-35
CIV,2023,male,25,Services,Information and communication,2926.0,25-35
CIV,2023,male,26,Services,Information and communication,2796.0,25-35
CIV,2023,male,27,Services,Information and communication,2674.0,25-35
CIV,2023,male,28,Services,Information and communication,2565.0,25-35
CIV,2023,male,29,Services,Information and communication,2467.0,25-35
CIV,2023,male,30,Services,Information and communication,2371.0,25-35
CIV,2023,male,31,Services,Information and communication,2279.0,25-35
CIV,2023,male,32,Services,Information and communication,2194.0,25-35
CIV,2023,male,33,Services,Information and communication,2113.0,25-35
CIV,2023,male,34,Services,Information and communication,2039.0,25-35
CIV,2023,male,35,Services,Information and communication,1968.0,25-35
CIV,2024,male,25,Services,Information and communication,3073.0,25-35
CIV,2024,male,26,Services,Information and communication,2940.0,25-35
CIV,2024,male,27,Services,Information and communication,2815.0,25-35
CIV,2024,male,28,Services,Information and communication,2701.0,25-35
CIV,2024,male,29,Services,Information and communication,2596.0,25-35
CIV,2024,male,30,Services,Information and communication,2494.0,25-35
CIV,2024,male,31,Services,Information and communication,2396.0,25-35
CIV,2024,male,32,Services,Information and communication,2303.0,25-35
CIV,2024,male,33,Services,Information and communication,2212.0,25-35
CIV,2024,male,34,Services,Information and communication,2126.0,25-35
CIV,2024,male,35,Services,Information and communication,2045.0,25-35
CIV,2025,male,25,Services,Information and communication,3240.0,25-35
CIV,2025,male,26,Services,Information and communication,3107.0,25-35
CIV,2025,male,27,Services,Information and communication,2979.0,25-35
CIV,2025,male,28,Services,Information and communication,2860.0,25-35
CIV,2025,male,29,Services,Information and communication,2748.0,25-35
CIV,2025,male,30,Services,Information and communication,2638.0,25-35
CIV,2025,male,31,Services,Information and communication,2532.0,25-35
CIV,2025,male,32,Services,Information and communication,2429.0,25-35
CIV,2025,male,33,Services,Information and communication,2330.0,25-35
CIV,2025,male,34,Services,Information and communication,2235.0,25-35
CIV,2025,male,35,Services,Information and communication,2145.0,25-35
CIV,2015,male,25,Industry,Manufacturing,12465.0,25-35
CIV,2015,male,26,Industry,Manufacturing,11890.0,25-35
CIV,2015,male,27,Industry,Manufacturing,11368.0,25-35
CIV,2015,male,28,Industry,Manufacturing,10901.0,25-35
CIV,2015,male,29,Industry,Manufacturing,10489.0,25-35
CIV,2015,male,30,Industry,Manufacturing,10107.0,25-35
CIV,2015,male,31,Industry,Manufacturing,9737.0,25-35
CIV,2015,male,32,Industry,Manufacturing,9477.0,25-35
CIV,2015,male,33,Industry,Manufacturing,9367.0,25-35
CIV,2015,male,34,Industry,Manufacturing,9349.0,25-35
CIV,2015,male,35,Industry,Manufacturing,9335.0,25-35
CIV,2016,male,25,Industry,Manufacturing,12434.0,25-35
CIV,2016,male,26,Industry,Manufacturing,11862.0,25-35
CIV,2016,male,27,Industry,Manufacturing,11337.0,25-35
CIV,2016,male,28,Industry,Manufacturing,10862.0,25-35
CIV,2016,male,29,Industry,Manufacturing,10438.0,25-35
CIV,2016,male,30,Industry,Manufacturing,10041.0,25-35
CIV,2016,male,31,Industry,Manufacturing,9656.0,25-35
CIV,2016,male,32,Industry,Manufacturing,9381.0,25-35
CIV,2016,male,33,Industry,Manufacturing,9259.0,25-35
CIV,2016,male,34,Industry,Manufacturing,9231.0,25-35
CIV,2016,male,35,Industry,Manufacturing,9207.0,25-35
CIV,2017,male,25,Industry,Manufacturing,13298.0,25-35
CIV,2017,male,26,Industry,Manufacturing,12692.0,25-35
CIV,2017,male,27,Industry,Manufacturing,12131.0,25-35
CIV,2017,male,28,Industry,Manufacturing,11619.0,25-35
CIV,2017,male,29,Industry,Manufacturing,11157.0,25-35
CIV,2017,male,30,Industry,Manufacturing,10723.0,25-35
CIV,2017,male,31,Industry,Manufacturing,10299.0,25-35
CIV,2017,male,32,Industry,Manufacturing,9990.0,25-35
CIV,2017,male,33,Industry,Manufacturing,9840.0,25-35
CIV,2017,male,34,Industry,Manufacturing,9791.0,25-35
CIV,2017,male,35,Industry,Manufacturing,9744.0,25-35
CIV,2018,male,25,Industry,Manufacturing,14482.0,25-35
CIV,2018,male,26,Industry,Manufacturing,13836.0,25-35
CIV,2018,male,27,Industry,Manufacturing,13232.0,25-35
CIV,2018,male,28,Industry,Manufacturing,12676.0,25-35
CIV,2018,male,29,Industry,Manufacturing,12169.0,25-35
CIV,2018,male,30,Industry,Manufacturing,11689.0,25-35
CIV,2018,male,31,Industry,Manufacturing,11219.0,25-35
CIV,2018,male,32,Industry,Manufacturing,10868.0,25-35
CIV,2018,male,33,Industry,Manufacturing,10682.0,25-35
CIV,2018,male,34,Industry,Manufacturing,10603.0,25-35
CIV,2018,male,35,Industry,Manufacturing,10525.0,25-35
CIV,2019,male,25,Industry,Manufacturing,15772.0,25-35
CIV,2019,male,26,Industry,Manufacturing,15095.0,25-35
CIV,2019,male,27,Industry,Manufacturing,14454.0,25-35
CIV,2019,male,28,Industry,Manufacturing,13854.0,25-35
CIV,2019,male,29,Industry,Manufacturing,13300.0,25-35
CIV,2019,male,30,Industry,Manufacturing,12772.0,25-35
CIV,2019,male,31,Industry,Manufacturing,12254.0,25-35
CIV,2019,male,32,Industry,Manufacturing,11859.0,25-35
CIV,2019,male,33,Industry,Manufacturing,11634.0,25-35
CIV,2019,male,34,Industry,Manufacturing,11519.0,25-35
CIV,2019,male,35,Industry,Manufacturing,11406.0,25-35
CIV,2020,male,25,Industry,Manufacturing,16733.0,25-35
CIV,2020,male,26,Industry,Manufacturing,16056.0,25-35
CIV,2020,male,27,Industry,Manufacturing,15404.0,25-35
CIV,2020,male,28,Industry,Manufacturing,14779.0,25-35
CIV,2020,male,29,Industry,Manufacturing,14189.0,25-35
CIV,2020,male,30,Industry,Manufacturing,13626.0,25-35
CIV,2020,male,31,Industry,Manufacturing,13071.0,25-35
CIV,2020,male,32,Industry,Manufacturing,12640.0,25-35
CIV,2020,male,33,Industry,Manufacturing,12381.0,25-35
CIV,2020,male,34,Industry,Manufacturing,12234.0,25-35
CIV,2020,male,35,Industry,Manufacturing,12089.0,25-35
CIV,2021,male,25,Industry,Manufacturing,17862.0,25-35
CIV,2021,male,26,Industry,Manufacturing,17084.0,25-35
CIV,2021,male,27,Industry,Manufacturing,16352.0,25-35
CIV,2021,male,28,Industry,Manufacturing,15686.0,25-35
CIV,2021,male,29,Industry,Manufacturing,15077.0,25-35
CIV,2021,male,30,Industry,Manufacturing,14491.0,25-35
CIV,2021,male,31,Industry,Manufacturing,13926.0,25-35
CIV,2021,male,32,Industry,Manufacturing,13445.0,25-35
CIV,2021,male,33,Industry,Manufacturing,13076.0,25-35
CIV,2021,male,34,Industry,Manufacturing,12786.0,25-35
CIV,2021,male,35,Industry,Manufacturing,12508.0,25-35
CIV,2022,male,25,Industry,Manufacturing,18391.0,25-35
CIV,2022,male,26,Industry,Manufacturing,17567.0,25-35
CIV,2022,male,27,Industry,Manufacturing,16798.0,25-35
CIV,2022,male,28,Industry,Manufacturing,16113.0,25-35
CIV,2022,male,29,Industry,Manufacturing,15495.0,25-35
CIV,2022,male,30,Industry,Manufacturing,14897.0,25-35
CIV,2022,male,31,Industry,Manufacturing,14325.0,25-35
CIV,2022,male,32,Industry,Manufacturing,13808.0,25-35
CIV,2022,male,33,Industry,Manufacturing,13355.0,25-35
CIV,2022,male,34,Industry,Manufacturing,12956.0,25-35
CIV,2022,male,35,Industry,Manufacturing,12577.0,25-35
CIV,2023,male,25,Industry,Manufacturing,20810.0,25-35
CIV,2023,male,26,Industry,Manufacturing,19882.0,25-35
CIV,2023,male,27,Industry,Manufacturing,19014.0,25-35
CIV,2023,male,28,Industry,Manufacturing,18241.0,25-35
CIV,2023,male,29,Industry,Manufacturing,17541.0,25-35
CIV,2023,male,30,Industry,Manufacturing,16859.0,25-35
CIV,2023,male,31,Industry,Manufacturing,16209.0,25-35
CIV,2023,male,32,Industry,Manufacturing,15599.0,25-35
CIV,2023,male,33,Industry,Manufacturing,15027.0,25-35
CIV,2023,male,34,Industry,Manufacturing,14497.0,25-35
CIV,2023,male,35,Industry,Manufacturing,13995.0,25-35
CIV,2024,male,25,Industry,Manufacturing,20846.0,25-35
CIV,2024,male,26,Industry,Manufacturing,19944.0,25-35
CIV,2024,male,27,Industry,Manufacturing,19092.0,25-35
CIV,2024,male,28,Industry,Manufacturing,18320.0,25-35
CIV,2024,male,29,Industry,Manufacturing,17611.0,25-35
CIV,2024,male,30,Industry,Manufacturing,16918.0,25-35
CIV,2024,male,31,Industry,Manufacturing,16254.0,25-35
CIV,2024,male,32,Industry,Manufacturing,15618.0,25-35
CIV,2024,male,33,Industry,Manufacturing,15004.0,25-35
CIV,2024,male,34,Industry,Manufacturing,14423.0,25-35
CIV,2024,male,35,Industry,Manufacturing,13871.0,25-35
CIV,2025,male,25,Industry,Manufacturing,21883.0,25-35
CIV,2025,male,26,Industry,Manufacturing,20983.0,25-35
CIV,2025,male,27,Industry,Manufacturing,20118.0,25-35
CIV,2025,male,28,Industry,Manufacturing,19313.0,25-35
CIV,2025,male,29,Industry,Manufacturing,18556.0,25-35
CIV,2025,male,30,Industry,Manufacturing,17813.0,25-35
CIV,2025,male,31,Industry,Manufacturing,17098.0,25-35
CIV,2025,male,32,Industry,Manufacturing,16406.0,25-35
CIV,2025,male,33,Industry,Manufacturing,15735.0,25-35
CIV,2025,male,34,Industry,Manufacturing,15096.0,25-35
CIV,2025,male,35,Industry,Manufacturing,14487.0,25-35
CIV,2015,male,25,Industry,Mining and quarrying,593.0,25-35
CIV,2015,male,26,Industry,Mining and quarrying,566.0,25-35
CIV,2015,male,27,Industry,Mining and quarrying,541.0,25-35
CIV,2015,male,28,Industry,Mining and quarrying,519.0,25-35
CIV,2015,male,29,Industry,Mining and quarrying,499.0,25-35
CIV,2015,male,30,Industry,Mining and quarrying,481.0,25-35
CIV,2015,male,31,Industry,Mining and quarrying,463.0,25-35
CIV,2015,male,32,Industry,Mining and quarrying,451.0,25-35
CIV,2015,male,33,Industry,Mining and quarrying,446.0,25-35
CIV,2015,male,34,Industry,Mining and quarrying,445.0,25-35
CIV,2015,male,35,Industry,Mining and quarrying,444.0,25-35
CIV,2016,male,25,Industry,Mining and quarrying,490.0,25-35
CIV,2016,male,26,Industry,Mining and quarrying,468.0,25-35
CIV,2016,male,27,Industry,Mining and quarrying,447.0,25-35
CIV,2016,male,28,Industry,Mining and quarrying,428.0,25-35
CIV,2016,male,29,Industry,Mining and quarrying,412.0,25-35
CIV,2016,male,30,Industry,Mining and quarrying,396.0,25-35
CIV,2016,male,31,Industry,Mining and quarrying,381.0,25-35
CIV,2016,male,32,Industry,Mining and quarrying,370.0,25-35
CIV,2016,male,33,Industry,Mining and quarrying,365.0,25-35
CIV,2016,male,34,Industry,Mining and quarrying,364.0,25-35
CIV,2016,male,35,Industry,Mining and quarrying,363.0,25-35
CIV,2017,male,25,Industry,Mining and quarrying,623.0,25-35
CIV,2017,male,26,Industry,Mining and quarrying,595.0,25-35
CIV,2017,male,27,Industry,Mining and quarrying,568.0,25-35
CIV,2017,male,28,Industry,Mining and quarrying,544.0,25-35
CIV,2017,male,29,Industry,Mining and quarrying,523.0,25-35
CIV,2017,male,30,Industry,Mining and quarrying,503.0,25-35
CIV,2017,male,31,Industry,Mining and quarrying,483.0,25-35
CIV,2017,male,32,Industry,Mining and quarrying,468.0,25-35
CIV,2017,male,33,Industry,Mining and quarrying,461.0,25-35
CIV,2017,male,34,Industry,Mining and quarrying,459.0,25-35
CIV,2017,male,35,Industry,Mining and quarrying,457.0,25-35
CIV,2018,male,25,Industry,Mining and quarrying,972.0,25-35
CIV,2018,male,26,Industry,Mining and quarrying,929.0,25-35
CIV,2018,male,27,Industry,Mining and quarrying,888.0,25-35
CIV,2018,male,28,Industry,Mining and quarrying,851.0,25-35
CIV,2018,male,29,Industry,Mining and quarrying,817.0,25-35
CIV,2018,male,30,Industry,Mining and quarrying,785.0,25-35
CIV,2018,male,31,Industry,Mining and quarrying,753.0,25-35
CIV,2018,male,32,Industry,Mining and quarrying,730.0,25-35
CIV,2018,male,33,Industry,Mining and quarrying,717.0,25-35
CIV,2018,male,34,Industry,Mining and quarrying,712.0,25-35
CIV,2018,male,35,Industry,Mining and quarrying,707.0,25-35
CIV,2019,male,25,Industry,Mining and quarrying,1506.0,25-35
CIV,2019,male,26,Industry,Mining and quarrying,1441.0,25-35
CIV,2019,male,27,Industry,Mining and quarrying,1380.0,25-35
CIV,2019,male,28,Industry,Mining and quarrying,1323.0,25-35
CIV,2019,male,29,Industry,Mining and quarrying,1270.0,25-35
CIV,2019,male,30,Industry,Mining and quarrying,1219.0,25-35
CIV,2019,male,31,Industry,Mining and quarrying,1170.0,25-35
CIV,2019,male,32,Industry,Mining and quarrying,1132.0,25-35
CIV,2019,male,33,Industry,Mining and quarrying,1111.0,25-35
CIV,2019,male,34,Industry,Mining and quarrying,1100.0,25-35
CIV,2019,male,35,Industry,Mining and quarrying,1089.0,25-35
CIV,2020,male,25,Industry,Mining and quarrying,1780.0,25-35
CIV,2020,male,26,Industry,Mining and quarrying,1708.0,25-35
CIV,2020,male,27,Industry,Mining and quarrying,1639.0,25-35
CIV,2020,male,28,Industry,Mining and quarrying,1572.0,25-35
CIV,2020,male,29,Industry,Mining and quarrying,1509.0,25-35
CIV,2020,male,30,Industry,Mining and quarrying,1449.0,25-35
CIV,2020,male,31,Industry,Mining and quarrying,1390.0,25-35
CIV,2020,male,32,Industry,Mining and quarrying,1345.0,25-35
CIV,2020,male,33,Industry,Mining and quarrying,1317.0,25-35
CIV,2020,male,34,Industry,Mining and quarrying,1301.0,25-35
CIV,2020,male,35,Industry,Mining and quarrying,1286.0,25-35
CIV,2021,male,25,Industry,Mining and quarrying,1972.0,25-35
CIV,2021,male,26,Industry,Mining and quarrying,1886.0,25-35
CIV,2021,male,27,Industry,Mining and quarrying,1805.0,25-35
CIV,2021,male,28,Industry,Mining and quarrying,1732.0,25-35
CIV,2021,male,29,Industry,Mining and quarrying,1665.0,25-35
CIV,2021,male,30,Industry,Mining and quarrying,1600.0,25-35
CIV,2021,male,31,Industry,Mining and quarrying,1538.0,25-35
CIV,2021,male,32,Industry,Mining and quarrying,1485.0,25-35
CIV,2021,male,33,Industry,Mining and quarrying,1444.0,25-35
CIV,2021,male,34,Industry,Mining and quarrying,1412.0,25-35
CIV,2021,male,35,Industry,Mining and quarrying,1381.0,25-35
CIV,2022,male,25,Industry,Mining and quarrying,2296.0,25-35
CIV,2022,male,26,Industry,Mining and quarrying,2193.0,25-35
CIV,2022,male,27,Industry,Mining and quarrying,2097.0,25-35
CIV,2022,male,28,Industry,Mining and quarrying,2012.0,25-35
CIV,2022,male,29,Industry,Mining and quarrying,1935.0,25-35
CIV,2022,male,30,Industry,Mining and quarrying,1860.0,25-35
CIV,2022,male,31,Industry,Mining and quarrying,1789.0,25-35
CIV,2022,male,32,Industry,Mining and quarrying,1724.0,25-35
CIV,2022,male,33,Industry,Mining and quarrying,1667.0,25-35
CIV,2022,male,34,Industry,Mining and quarrying,1618.0,25-35
CIV,2022,male,35,Industry,Mining and quarrying,1570.0,25-35
CIV,2023,male,25,Industry,Mining and quarrying,2410.0,25-35
CIV,2023,male,26,Industry,Mining and quarrying,2302.0,25-35
CIV,2023,male,27,Industry,Mining and quarrying,2202.0,25-35
CIV,2023,male,28,Industry,Mining and quarrying,2112.0,25-35
CIV,2023,male,29,Industry,Mining and quarrying,2031.0,25-35
CIV,2023,male,30,Industry,Mining and quarrying,1952.0,25-35
CIV,2023,male,31,Industry,Mining and quarrying,1877.0,25-35
CIV,2023,male,32,Industry,Mining and quarrying,1806.0,25-35
CIV,2023,male,33,Industry,Mining and quarrying,1740.0,25-35
CIV,2023,male,34,Industry,Mining and quarrying,1679.0,25-35
CIV,2023,male,35,Industry,Mining and quarrying,1621.0,25-35
CIV,2024,male,25,Industry,Mining and quarrying,2626.0,25-35
CIV,2024,male,26,Industry,Mining and quarrying,2512.0,25-35
CIV,2024,male,27,Industry,Mining and quarrying,2405.0,25-35
CIV,2024,male,28,Industry,Mining and quarrying,2308.0,25-35
CIV,2024,male,29,Industry,Mining and quarrying,2218.0,25-35
CIV,2024,male,30,Industry,Mining and quarrying,2131.0,25-35
CIV,2024,male,31,Industry,Mining and quarrying,2048.0,25-35
CIV,2024,male,32,Industry,Mining and quarrying,1967.0,25-35
CIV,2024,male,33,Industry,Mining and quarrying,1890.0,25-35
CIV,2024,male,34,Industry,Mining and quarrying,1817.0,25-35
CIV,2024,male,35,Industry,Mining and quarrying,1747.0,25-35
CIV,2025,male,25,Industry,Mining and quarrying,2746.0,25-35
CIV,2025,male,26,Industry,Mining and quarrying,2633.0,25-35
CIV,2025,male,27,Industry,Mining and quarrying,2524.0,25-35
CIV,2025,male,28,Industry,Mining and quarrying,2423.0,25-35
CIV,2025,male,29,Industry,Mining and quarrying,2328.0,25-35
CIV,2025,male,30,Industry,Mining and quarrying,2235.0,25-35
CIV,2025,male,31,Industry,Mining and quarrying,2145.0,25-35
CIV,2025,male,32,Industry,Mining and quarrying,2058.0,25-35
CIV,2025,male,33,Industry,Mining and quarrying,1974.0,25-35
CIV,2025,male,34,Industry,Mining and quarrying,1894.0,25-35
CIV,2025,male,35,Industry,Mining and quarrying,1818.0,25-35
CIV,2015,male,25,Services,Other service activities,4776.0,25-35
CIV,2015,male,26,Services,Other service activities,4556.0,25-35
CIV,2015,male,27,Services,Other service activities,4356.0,25-35
CIV,2015,male,28,Services,Other service activities,4177.0,25-35
CIV,2015,male,29,Services,Other service activities,4019.0,25-35
CIV,2015,male,30,Services,Other service activities,3873.0,25-35
CIV,2015,male,31,Services,Other service activities,3731.0,25-35
CIV,2015,male,32,Services,Other service activities,3632.0,25-35
CIV,2015,male,33,Services,Other service activities,3589.0,25-35
CIV,2015,male,34,Services,Other service activities,3582.0,25-35
CIV,2015,male,35,Services,Other service activities,3577.0,25-35
CIV,2016,male,25,Services,Other service activities,4054.0,25-35
CIV,2016,male,26,Services,Other service activities,3868.0,25-35
CIV,2016,male,27,Services,Other service activities,3696.0,25-35
CIV,2016,male,28,Services,Other service activities,3542.0,25-35
CIV,2016,male,29,Services,Other service activities,3403.0,25-35
CIV,2016,male,30,Services,Other service activities,3274.0,25-35
CIV,2016,male,31,Services,Other service activities,3148.0,25-35
CIV,2016,male,32,Services,Other service activities,3059.0,25-35
CIV,2016,male,33,Services,Other service activities,3019.0,25-35
CIV,2016,male,34,Services,Other service activities,3010.0,25-35
CIV,2016,male,35,Services,Other service activities,3002.0,25-35
CIV,2017,male,25,Services,Other service activities,4524.0,25-35
CIV,2017,male,26,Services,Other service activities,4318.0,25-35
CIV,2017,male,27,Services,Other service activities,4126.0,25-35
CIV,2017,male,28,Services,Other service activities,3952.0,25-35
CIV,2017,male,29,Services,Other service activities,3795.0,25-35
CIV,2017,male,30,Services,Other service activities,3648.0,25-35
CIV,2017,male,31,Services,Other service activities,3503.0,25-35
CIV,2017,male,32,Services,Other service activities,3398.0,25-35
CIV,2017,male,33,Services,Other service activities,3347.0,25-35
CIV,2017,male,34,Services,Other service activities,3331.0,25-35
CIV,2017,male,35,Services,Other service activities,3315.0,25-35
CIV,2018,male,25,Services,Other service activities,4898.0,25-35
CIV,2018,male,26,Services,Other service activities,4680.0,25-35
CIV,2018,male,27,Services,Other service activities,4476.0,25-35
CIV,2018,male,28,Services,Other service activities,4287.0,25-35
CIV,2018,male,29,Services,Other service activities,4116.0,25-35
CIV,2018,male,30,Services,Other service activities,3954.0,25-35
CIV,2018,male,31,Services,Other service activities,3795.0,25-35
CIV,2018,male,32,Services,Other service activities,3676.0,25-35
CIV,2018,male,33,Services,Other service activities,3613.0,25-35
CIV,2018,male,34,Services,Other service activities,3586.0,25-35
CIV,2018,male,35,Services,Other service activities,3560.0,25-35
CIV,2019,male,25,Services,Other service activities,4614.0,25-35
CIV,2019,male,26,Services,Other service activities,4415.0,25-35
CIV,2019,male,27,Services,Other service activities,4228.0,25-35
CIV,2019,male,28,Services,Other service activities,4052.0,25-35
CIV,2019,male,29,Services,Other service activities,3890.0,25-35
CIV,2019,male,30,Services,Other service activities,3736.0,25-35
CIV,2019,male,31,Services,Other service activities,3584.0,25-35
CIV,2019,male,32,Services,Other service activities,3469.0,25-35
CIV,2019,male,33,Services,Other service activities,3403.0,25-35
CIV,2019,male,34,Services,Other service activities,3369.0,25-35
CIV,2019,male,35,Services,Other service activities,3336.0,25-35
CIV,2020,male,25,Services,Other service activities,5498.0,25-35
CIV,2020,male,26,Services,Other service activities,5275.0,25-35
CIV,2020,male,27,Services,Other service activities,5061.0,25-35
CIV,2020,male,28,Services,Other service activities,4856.0,25-35
CIV,2020,male,29,Services,Other service activities,4662.0,25-35
CIV,2020,male,30,Services,Other service activities,4477.0,25-35
CIV,2020,male,31,Services,Other service activities,4295.0,25-35
CIV,2020,male,32,Services,Other service activities,4153.0,25-35
CIV,2020,male,33,Services,Other service activities,4068.0,25-35
CIV,2020,male,34,Services,Other service activities,4020.0,25-35
CIV,2020,male,35,Services,Other service activities,3972.0,25-35
CIV,2021,male,25,Services,Other service activities,6576.0,25-35
CIV,2021,male,26,Services,Other service activities,6290.0,25-35
